           1   0.0430118   0.0430118           0
           2   0.0428315   0.0429217 6.37462e-05
           3   0.0428133   0.0428855 5.17346e-05
           4    0.042954   0.0429026 4.15346e-05
           5   0.0432639   0.0429749 7.26656e-05
           6    0.042794   0.0429447 6.65184e-05
           7   0.0428489   0.0429311 5.84075e-05
           8   0.0434426    0.042995 7.86736e-05
           9   0.0430027   0.0429959 6.99368e-05
          10   0.0431903   0.0430153 6.55905e-05
          11   0.0433409   0.0430449 6.59696e-05
          12    0.042836   0.0430275 6.27278e-05
          13   0.0433895   0.0430553  6.3785e-05
          14   0.0430539   0.0430552  5.9229e-05
          15    0.043691   0.0430976  6.8793e-05
          16   0.0430769   0.0430963 6.45056e-05
          17   0.0435628   0.0431238 6.62901e-05
          18   0.0431181   0.0431234 6.26081e-05
          19   0.0431783   0.0431263 5.93794e-05
          20   0.0428794    0.043114 5.76802e-05
          21   0.0433001   0.0431228 5.56101e-05
          22   0.0426233   0.0431001  5.7531e-05
          23   0.0430446   0.0430977 5.50803e-05
          24   0.0429997   0.0430936 5.29364e-05
          25     0.04328   0.0431011 5.13411e-05
          26   0.0434462   0.0431144 5.10537e-05
          27    0.043386   0.0431244 5.01443e-05
          28   0.0431254   0.0431245 4.83535e-05
          29   0.0432939   0.0431303 4.70377e-05
          30   0.0434661   0.0431415 4.67823e-05
          31   0.0431469   0.0431417 4.52735e-05
          32   0.0432369   0.0431446 4.39564e-05
          33   0.0428319   0.0431352 4.36338e-05
          34   0.0430332   0.0431322 4.24535e-05
          35   0.0430355   0.0431294 4.13304e-05
          36   0.0433263   0.0431349 4.05424e-05
          37   0.0428434    0.043127 4.02046e-05
          38   0.0431602   0.0431279  3.9156e-05
          39    0.043745   0.0431437 4.12257e-05
          40   0.0433592   0.0431491 4.05456e-05
          41   0.0432192   0.0431508 3.95927e-05
          42   0.0432748   0.0431537 3.87599e-05
          43   0.0435326   0.0431626 3.88471e-05
          44   0.0430052    0.043159 3.81286e-05
          45   0.0433801   0.0431639 3.75966e-05
          46    0.043372   0.0431684 3.70504e-05
          47   0.0434385   0.0431742 3.67051e-05
          48   0.0430154   0.0431709 3.60891e-05
          49   0.0428751   0.0431648 3.58538e-05
          50   0.0427718    0.043157 3.59881e-05
