           1       1.328       1.328           0
           2     1.25694     1.29247   0.0251257
           3     1.48793     1.35762   0.0557729
           4     1.27871      1.3379   0.0451846
           5     1.32721     1.33576   0.0361982
           6     1.40903     1.34797   0.0321594
           7     1.49697     1.36926   0.0338851
           8     1.48803      1.3841   0.0327407
           9     1.50418     1.39745    0.031705
          10      1.4443     1.40213   0.0288786
          11     1.45187     1.40665   0.0266049
          12     1.45929     1.41104   0.0247468
          13     1.37916     1.40859   0.0229643
          14     1.27323     1.39892   0.0232705
          15     1.44052     1.40169   0.0218837
          16     1.32814      1.3971   0.0209933
          17     1.39388     1.39691   0.0197592
          18     1.38711     1.39636    0.018669
          19     1.44997     1.39918   0.0178984
          20     1.43255     1.40085    0.017081
          21      1.2934     1.39573   0.0170168
          22     1.39841     1.39586   0.0162437
          23     1.40631     1.39631   0.0155439
          24     1.23797     1.38971   0.0162361
          25     1.39617     1.38997   0.0155887
          26     1.34592     1.38828   0.0150809
          27     1.41022     1.38909   0.0145443
          28     1.41732      1.3901   0.0140597
          29     1.25759     1.38553   0.0142981
          30     1.54642     1.39089   0.0147931
          31     1.39535     1.39104   0.0143166
          32     1.29499     1.38803   0.0141804
          33     1.36317     1.38728   0.0137707
          34     1.43523     1.38869   0.0134377
          35     1.24265     1.38452   0.0136862
          36     1.58104     1.38998   0.0143535
          37     1.47451     1.39226   0.0141462
          38     1.52379     1.39572   0.0141911
          39     1.38836     1.39553   0.0138284
          40     1.38674     1.39531   0.0134845
          41     1.31389     1.39333    0.013301
          42     1.47248     1.39521   0.0131172
          43     1.42518     1.39591   0.0128306
          44     1.38791     1.39573   0.0125403
          45     1.47551      1.3975   0.0123863
          46     1.45765     1.39881   0.0121859
          47     1.40509     1.39894   0.0119273
          48     1.48595     1.40076   0.0118158
          49     1.36411     1.40001   0.0115983
          50     1.39148     1.39984   0.0113676
