0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00388274 0.0511083 0.30311 1.02389 2.25783 3.63601 4.63406 4.85832 4.4626 3.59993 2.68848 1.81732 1.12572 0.668701 0.367675 0.190402 0.0965853 0.0604556 0.0498532 0.0682102 0.11379 0.192175 0.303482 0.458245 0.625126 0.78228 0.91551 0.958544 0.914026 0.794341 0.632315 0.470717 0.325835 0.229987 0.205516 0.276974 0.455591 0.763571 1.21428 1.72963 2.20435 2.57455 2.689 2.52407 2.1567 1.67866 1.20414 0.815591 0.5658 0.457728 0.478443 0.599301 0.761474 0.91264 0.998895 1.00824 0.914617 0.783983 0.662646 0.582323 0.590154 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.36405e-05 0.00283335 0.0472819 0.289008 0.987726 2.23415 3.63623 4.62929 4.90227 4.49066 3.67176 2.70381 1.81117 1.13181 0.648365 0.350037 0.177006 0.0887359 0.0473934 0.0405759 0.0588965 0.102027 0.17959 0.295242 0.44553 0.640002 0.799085 0.933562 0.968714 0.939146 0.809207 0.64193 0.460549 0.317049 0.215866 0.189745 0.248014 0.428073 0.743902 1.1949 1.72631 2.23989 2.60094 2.7263 2.56775 2.18192 1.69659 1.19533 0.795035 0.540364 0.433032 0.461893 0.584754 0.752054 0.919217 1.01249 1.01957 0.923467 0.779769 0.64955 0.566589 0.569971 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000110461 0.00381278 0.046816 0.301652 0.992409 2.25976 3.63987 4.61091 4.86171 4.49342 3.66304 2.68922 1.84084 1.12961 0.640286 0.356558 0.17866 0.0887359 0.0491202 0.0447358 0.0624689 0.108332 0.183661 0.294881 0.448185 0.633735 0.795241 0.923448 0.965406 0.930665 0.806776 0.641207 0.473177 0.317796 0.221265 0.188664 0.259057 0.439084 0.749675 1.19865 1.72514 2.22273 2.58855 2.71981 2.55727 2.18341 1.69126 1.2061 0.799543 0.543244 0.43699 0.468202 0.582242 0.755444 0.913527 1.00634 1.0256 0.921313 0.77848 0.653299 0.571258 0.573957 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00328809 0.0478475 0.299466 1.0261 2.25275 3.62079 4.60804 4.85282 4.47208 3.66613 2.70503 1.81445 1.14772 0.654028 0.354156 0.183217 0.0925986 0.0525225 0.0415003 0.0632504 0.107854 0.18794 0.306151 0.456037 0.624382 0.789823 0.91869 0.956754 0.924292 0.806089 0.641388 0.465864 0.317123 0.223155 0.197565 0.262528 0.443776 0.757808 1.212 1.72814 2.21917 2.57253 2.70005 2.55425 2.18477 1.69103 1.19737 0.809726 0.547657 0.441464 0.463923 0.584114 0.756591 0.917169 1.0142 1.02119 0.922097 0.782981 0.655183 0.577373 0.579216 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000147281 0.00363788 0.0453187 0.296645 1.00386 2.21708 3.62088 4.6208 4.89086 4.51371 3.68278 2.69706 1.81543 1.12255 0.654325 0.350609 0.175959 0.0880271 0.0466069 0.0440425 0.0622775 0.110475 0.186852 0.299744 0.441282 0.625072 0.79633 0.918868 0.974231 0.928928 0.808893 0.646021 0.471771 0.318298 0.219853 0.188916 0.249371 0.424329 0.746635 1.19593 1.71567 2.24308 2.61288 2.71953 2.56259 2.18142 1.6927 1.20114 0.808522 0.538297 0.428119 0.455883 0.578183 0.754903 0.906446 1.0172 1.03018 0.928093 0.783954 0.660281 0.575977 0.570269 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.68203e-05 0.00398768 0.0487459 0.294332 1.01151 2.24621 3.637 4.61031 4.8893 4.47397 3.64787 2.69089 1.83542 1.12626 0.654384 0.351544 0.180534 0.0895509 0.0495476 0.0420616 0.0626443 0.109011 0.185167 0.299542 0.454752 0.626114 0.799282 0.922761 0.9639 0.927826 0.813487 0.640676 0.469784 0.317188 0.2214 0.190432 0.257002 0.446437 0.755961 1.19139 1.72606 2.23856 2.58691 2.70445 2.5547 2.16906 1.6884 1.20237 0.807851 0.543373 0.433917 0.463603 0.590378 0.753853 0.915153 1.0196 1.02262 0.928123 0.77916 0.651393 0.567522 0.56711 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000294562 0.0039527 0.0496776 0.297628 1.02631 2.25068 3.63537 4.60741 4.87948 4.47571 3.62332 2.68372 1.815 1.14651 0.673117 0.365502 0.181306 0.084696 0.0472395 0.043052 0.0591198 0.107747 0.187568 0.302847 0.456247 0.628727 0.792578 0.910472 0.966899 0.930665 0.809428 0.649173 0.472134 0.314807 0.218887 0.194513 0.254956 0.441324 0.755831 1.19911 1.72945 2.22641 2.5832 2.71151 2.54945 2.17632 1.68565 1.20549 0.803321 0.54899 0.441561 0.469245 0.591804 0.758293 0.920977 1.00583 1.01246 0.910685 0.781405 0.651709 0.570718 0.575446 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.36405e-05 0.00346298 0.0477144 0.293762 1.03408 2.25448 3.63242 4.61993 4.87695 4.4611 3.63281 2.67817 1.81537 1.13416 0.664622 0.360239 0.18974 0.0937149 0.0533603 0.0469148 0.0669344 0.106297 0.183631 0.303886 0.448562 0.63253 0.786858 0.924237 0.968257 0.925334 0.802798 0.635433 0.461339 0.322686 0.229157 0.20004 0.266049 0.440482 0.756082 1.2034 1.72195 2.24119 2.58967 2.70117 2.53715 2.15269 1.67187 1.20465 0.815649 0.552904 0.447157 0.471439 0.596782 0.756461 0.918349 1.00869 1.02081 0.914658 0.774319 0.656486 0.578306 0.577982 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.36405e-05 0.00286833 0.0460175 0.298357 1.01169 2.27442 3.63146 4.5976 4.91302 4.45232 3.6506 2.68127 1.8098 1.13877 0.653592 0.357798 0.185606 0.0906672 0.0510009 0.0426393 0.0618948 0.102921 0.182811 0.301245 0.457588 0.626859 0.794546 0.928193 0.977476 0.925478 0.811649 0.637693 0.460615 0.314679 0.217973 0.200009 0.263748 0.438289 0.748239 1.19941 1.72482 2.23102 2.59242 2.7142 2.54393 2.17248 1.68626 1.20168 0.808129 0.543879 0.440397 0.468611 0.595976 0.760111 0.917871 1.0068 1.00627 0.912917 0.78175 0.658099 0.571848 0.578048 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00237861 0.0452522 0.291258 0.980413 2.21904 3.6456 4.60767 4.91782 4.51867 3.66988 2.70655 1.81766 1.127 0.650424 0.349255 0.171439 0.0844302 0.0463504 0.0395029 0.0594707 0.104185 0.18548 0.297248 0.45341 0.627319 0.800004 0.926501 0.979747 0.921765 0.807311 0.642145 0.464227 0.314593 0.21896 0.185855 0.248918 0.42409 0.74657 1.18473 1.7228 2.24915 2.61771 2.73087 2.56702 2.18065 1.70177 1.19884 0.790877 0.536351 0.424307 0.451938 0.581509 0.756448 0.921398 1.0198 1.03001 0.922624 0.784857 0.659018 0.563894 0.568031 
