           1   -0.364661   -0.364661           0
           2   -0.416937   -0.390799   0.0184825
           3   -0.448212   -0.409937   0.0198996
           4   -0.418909    -0.41218   0.0150506
           5   -0.436331    -0.41701   0.0127921
           6   -0.418305   -0.417226   0.0106619
           7   -0.427342   -0.418671  0.00923619
           8   -0.409315   -0.417502  0.00815537
           9   -0.407964   -0.416442  0.00731775
          10   -0.390479   -0.413846   0.0070315
          11   -0.417921   -0.414216  0.00640202
          12   -0.437167   -0.416129  0.00614758
          13   -0.410007   -0.415658   0.0056927
          14   -0.389407   -0.413783  0.00558635
          15   -0.388183   -0.412076   0.0054684
          16   -0.391835   -0.410811  0.00527092
          17   -0.424241   -0.411601  0.00501972
          18   -0.473346   -0.415031  0.00579558
          19   -0.389281   -0.413676  0.00564679
          20   -0.398853   -0.412935  0.00541287
          21   -0.405352   -0.412574  0.00516715
          22    -0.43694   -0.413681  0.00504958
          23   -0.427222    -0.41427  0.00486423
          24   -0.442237   -0.415435   0.0047991
          25   -0.478996   -0.417978  0.00523747
          26   -0.444129   -0.418983  0.00513169
          27   -0.436028   -0.419615  0.00498031
          28   -0.439078    -0.42031  0.00485071
          29   -0.440737   -0.421014  0.00473431
          30   -0.379587   -0.419633  0.00477365
          31   -0.401112   -0.419036  0.00465689
          32   -0.402623   -0.418523  0.00453952
          33   -0.440329   -0.419184   0.0044498
          34   -0.422881   -0.419293  0.00432025
          35   -0.392929   -0.418539  0.00426197
          36   -0.415794   -0.418463  0.00414426
          37   -0.357453   -0.416814  0.00434794
          38   -0.393219   -0.416193  0.00427763
          39   -0.430176   -0.416552  0.00418294
          40   -0.440163   -0.417142  0.00411981
          41   -0.415532   -0.417103  0.00401951
          42   -0.358579   -0.415709  0.00415833
          43    -0.40912   -0.415556  0.00406445
          44   -0.413323   -0.415505  0.00397239
          45   -0.406318   -0.415301  0.00388936
          46   -0.425676   -0.415527  0.00381134
          47   -0.415824   -0.415533  0.00373025
          48   -0.398907   -0.415187  0.00366859
          49    -0.38507   -0.414572  0.00364484
          50   -0.398597   -0.414253  0.00358592
