           1     2.25561     2.25561           0
           2     2.31842     2.28701   0.0222085
           3     2.26672     2.28025   0.0158019
           4     2.20389     2.26116   0.0203408
           5     2.24273     2.25747   0.0166033
           6     2.20449     2.24864   0.0160128
           7     1.98406     2.21085   0.0375899
           8     2.34004       2.227   0.0361944
           9     2.18986     2.22287   0.0324071
          10     2.27548     2.22813   0.0295904
          11     2.29057     2.23381   0.0274394
          12     2.24624     2.23484   0.0251723
          13     2.30343     2.24012   0.0237824
          14      2.2733     2.24249   0.0222014
          15     2.20377     2.23991   0.0208708
          16     2.32969     2.24552   0.0203067
          17      2.2889     2.24807   0.0192718
          18     1.92703     2.23023    0.025134
          19     2.18618     2.22792   0.0239179
          20     2.19064     2.22605   0.0227945
          21     2.39348     2.23402   0.0230612
          22     2.23749     2.23418   0.0220135
          23     2.20662     2.23298    0.021089
          24     2.13848     2.22905   0.0205746
          25     2.28867     2.23143   0.0198894
          26     2.06664     2.22509    0.020109
          27     2.21024     2.22454   0.0193717
          28     2.08415     2.21953   0.0193179
          29     2.33801     2.22362   0.0190789
          30     2.08103     2.21886   0.0190258
          31     2.10869     2.21531    0.018741
          32     2.02241     2.20928   0.0191002
          33     2.27328     2.21122   0.0186196
          34     2.33819     2.21495   0.0184427
          35     2.38092      2.2197   0.0185153
          36     2.02999     2.21443   0.0187359
          37     2.38974     2.21916   0.0188191
          38     2.52899     2.22732   0.0200122
          39     2.31055     2.22945   0.0196126
          40     2.17859     2.22818   0.0191634
          41     2.31384     2.23027   0.0188096
          42      2.1875     2.22925   0.0183893
          43       2.139     2.22715    0.018081
          44     2.22854     2.22718   0.0176701
          45     2.22057     2.22704    0.017278
          46     2.34076     2.22951   0.0170784
          47     2.35672     2.23222   0.0169281
          48     2.10105     2.22948   0.0167946
          49     2.25507     2.23001     0.01646
          50     2.38795     2.23316   0.0164311
