           1    0.015294    0.015294           0
           2   0.0152778   0.0152859 5.71925e-06
           3   0.0153324   0.0153014 1.32311e-05
           4   0.0153614   0.0153164 1.63522e-05
           5   0.0154046    0.015334 2.04908e-05
           6   0.0155374   0.0153679 3.53411e-05
           7   0.0157068   0.0154163 5.40949e-05
           8   0.0151769   0.0153864 5.49903e-05
           9   0.0154235   0.0153905 4.90346e-05
          10   0.0153107   0.0153825 4.47767e-05
          11   0.0154252   0.0153864  4.0874e-05
          12   0.0152517   0.0153752 3.89796e-05
          13   0.0152603   0.0153664  3.6969e-05
          14   0.0154841   0.0153748 3.52714e-05
          15   0.0153272   0.0153716 3.30624e-05
          16   0.0152307   0.0153628 3.21473e-05
          17   0.0153527   0.0153622 3.02618e-05
          18   0.0159389   0.0153942 4.22642e-05
          19   0.0154148   0.0153953 4.00537e-05
          20   0.0154112   0.0153961 3.80589e-05
          21   0.0152541   0.0153893 3.68421e-05
          22   0.0154215   0.0153908 3.51965e-05
          23   0.0154391   0.0153929 3.37287e-05
          24   0.0154611   0.0153957 3.24426e-05
          25   0.0152707   0.0153907 3.15284e-05
          26   0.0154461   0.0153929 3.03877e-05
          27   0.0153594   0.0153916 2.92874e-05
          28   0.0156711   0.0154016 2.98933e-05
          29   0.0152944   0.0153979 2.90902e-05
          30   0.0154554   0.0153998 2.81834e-05
          31   0.0156024   0.0154064 2.80215e-05
          32   0.0155828   0.0154119 2.76832e-05
          33   0.0153875   0.0154111 2.68542e-05
          34   0.0151313   0.0154029 2.72962e-05
          35   0.0152036   0.0153972 2.71038e-05
          36   0.0156996   0.0154056 2.76216e-05
          37    0.015252   0.0154015 2.71853e-05
          38   0.0149743   0.0153902 2.86999e-05
          39    0.015367   0.0153896 2.79702e-05
          40   0.0153469   0.0153886 2.72913e-05
          41   0.0155275    0.015392 2.68351e-05
          42   0.0153148   0.0153901  2.6259e-05
          43   0.0154768   0.0153921 2.57256e-05
          44   0.0154045   0.0153924 2.51425e-05
          45   0.0154758   0.0153943  2.4652e-05
          46   0.0154091   0.0153946 2.41182e-05
          47   0.0152967   0.0153925 2.36949e-05
          48   0.0155168   0.0153951 2.33423e-05
          49    0.015319   0.0153935 2.29175e-05
          50     0.01511   0.0153879 2.31499e-05
