           1   0.0521807   0.0521807           0
           2   0.0492959   0.0507383  0.00101994
           3   0.0514123    0.050963 0.000704268
           4   0.0475858   0.0501187  0.00090202
           5   0.0490222   0.0498994 0.000747799
           6   0.0495519   0.0498415 0.000625404
           7    0.049957    0.049858 0.000536278
           8   0.0480345     0.04963 0.000515412
           9   0.0514968   0.0498375 0.000498134
          10   0.0472566   0.0495794 0.000510821
          11   0.0474546   0.0493862 0.000499571
          12   0.0540815   0.0497775 0.000591645
          13   0.0498251   0.0497811 0.000546146
          14    0.047465   0.0496157 0.000531602
          15    0.050166   0.0496524 0.000497427
          16    0.049886    0.049667 0.000466552
          17    0.047512   0.0495402 0.000456004
          18   0.0490349   0.0495122 0.000431533
          19   0.0492231   0.0494969 0.000409089
          20   0.0530651   0.0496753 0.000425765
          21   0.0488303   0.0496351 0.000407387
          22   0.0507568   0.0496861 0.000392047
          23    0.047186   0.0495774  0.00038978
          24   0.0474171   0.0494874 0.000383791
          25   0.0485761   0.0494509 0.000370167
          26   0.0486506   0.0494201 0.000357207
          27   0.0462104   0.0493013 0.000363221
          28   0.0505831    0.049347 0.000353122
          29   0.0490039   0.0493352 0.000341144
          30   0.0542924   0.0495005 0.000367619
          31   0.0486564   0.0494732 0.000356768
          32   0.0509532   0.0495195 0.000348603
          33   0.0498074   0.0495282 0.000338149
          34   0.0476012   0.0494715 0.000332919
          35   0.0505733    0.049503 0.000324892
          36   0.0526857   0.0495914 0.000327675
          37    0.050434   0.0496142 0.000319609
          38   0.0520443   0.0496781 0.000317532
          39   0.0489466   0.0496594 0.000309943
          40   0.0481275   0.0496211 0.000304552
          41    0.045348   0.0495169 0.000314451
          42   0.0520453   0.0495771 0.000312674
          43   0.0487383   0.0495576  0.00030601
          44   0.0504871   0.0495787 0.000299784
          45   0.0474986   0.0495325 0.000296664
          46   0.0451849   0.0494379 0.000304898
          47   0.0459234   0.0493632 0.000307444
          48    0.055221   0.0494852 0.000324357
          49    0.055291   0.0496037 0.000338688
          50   0.0481094   0.0495738  0.00033323
