           1     1.39192     1.39192           0
           2     1.39194     1.39193 6.92433e-06
           3     1.39178     1.39188 4.08763e-05
           4     1.39189     1.39188 3.07239e-05
           5      1.3919     1.39189   2.467e-05
           6     1.39191     1.39189 2.07872e-05
           7     1.39203     1.39191 2.60617e-05
           8     1.39205     1.39193 2.81676e-05
           9       1.392     1.39194 2.62793e-05
          10     1.39201     1.39194 2.46179e-05
          11     1.39193     1.39194 2.24276e-05
          12     1.39196     1.39194 2.06125e-05
          13     1.39204     1.39195 2.04234e-05
          14     1.39211     1.39196 2.17648e-05
          15     1.39198     1.39196 2.03665e-05
          16     1.39204     1.39197 1.96149e-05
          17     1.39214     1.39198 2.08309e-05
          18     1.39193     1.39198 1.98358e-05
          19     1.39182     1.39197 2.04923e-05
          20     1.39199     1.39197 1.95011e-05
          21     1.39203     1.39197 1.88139e-05
          22     1.39197     1.39197 1.79587e-05
          23     1.39199     1.39197 1.72044e-05
          24     1.39191     1.39197 1.66709e-05
          25     1.39187     1.39197 1.65142e-05
          26     1.39185     1.39196 1.64282e-05
          27     1.39186     1.39196 1.62567e-05
          28       1.392     1.39196 1.57368e-05
          29     1.39193     1.39196 1.52209e-05
          30     1.39196     1.39196 1.47136e-05
          31     1.39182     1.39195 1.49023e-05
          32     1.39192     1.39195 1.44784e-05
          33     1.39179     1.39195 1.48693e-05
          34     1.39177     1.39194  1.5348e-05
          35     1.39184     1.39194    1.52e-05
          36     1.39191     1.39194 1.47992e-05
          37     1.39168     1.39193 1.59922e-05
          38     1.39178     1.39193 1.60472e-05
          39     1.39191     1.39193 1.56443e-05
          40     1.39195     1.39193 1.52613e-05
          41     1.39201     1.39193  1.5038e-05
          42     1.39199     1.39193  1.4747e-05
          43     1.39189     1.39193 1.44357e-05
          44     1.39187     1.39193 1.41685e-05
          45     1.39199     1.39193  1.3928e-05
          46     1.39207     1.39193 1.39341e-05
          47     1.39197     1.39193 1.36609e-05
          48     1.39195     1.39193 1.33827e-05
          49     1.39203     1.39194 1.32593e-05
          50     1.39203     1.39194 1.31131e-05
